,date,home_team,away_team,team,scorer,minute,own_goal,penalty,country,year,continent,lifeExp,pop,gdpPercap
1970,1992-11-08,Saint Vincent and the Grenadines,Mexico,Mexico,Francisco Uribe,78.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1971,1992-11-15,Mexico,Honduras,Mexico,José Manuel de la Torre,12.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1972,1992-11-15,Mexico,Honduras,Mexico,Francisco Uribe,62.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1973,1992-11-22,Mexico,Costa Rica,Mexico,Luis García Postigo,61.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1974,1992-11-22,Mexico,Costa Rica,Mexico,Claudio Suárez,64.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1975,1992-11-22,Mexico,Costa Rica,Mexico,Luis García Postigo,69.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1976,1992-11-22,Mexico,Costa Rica,Mexico,José Manuel de la Torre,82.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1977,1992-12-06,Mexico,Saint Vincent and the Grenadines,Mexico,Francisco Uribe,5.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1978,1992-12-06,Mexico,Saint Vincent and the Grenadines,Mexico,Carlos Hermosillo,14.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1979,1992-12-06,Mexico,Saint Vincent and the Grenadines,Mexico,Carlos Hermosillo,23.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1980,1992-12-06,Mexico,Saint Vincent and the Grenadines,Mexico,Marcelino Bernal,30.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1981,1992-12-06,Mexico,Saint Vincent and the Grenadines,Mexico,Francisco Uribe,38.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1982,1992-12-06,Mexico,Saint Vincent and the Grenadines,Mexico,Luís Roberto Alves,44.0,False,True,Mexico,1992,Americas,71.455,88111030,9472.384295
1983,1992-12-06,Mexico,Saint Vincent and the Grenadines,Mexico,Marcelino Bernal,56.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1984,1992-12-06,Mexico,Saint Vincent and the Grenadines,Mexico,Marcelino Bernal,71.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1985,1992-12-06,Mexico,Saint Vincent and the Grenadines,Mexico,Carlos Hermosillo,76.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1986,1992-12-06,Mexico,Saint Vincent and the Grenadines,Mexico,Carlos Hermosillo,80.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1987,1992-12-06,Mexico,Saint Vincent and the Grenadines,Mexico,Francisco Uribe,88.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1988,1992-12-13,Honduras,Mexico,Mexico,Francisco Uribe,57.0,False,False,Mexico,1992,Americas,71.455,88111030,9472.384295
1989,1992-11-14,France,Finland,Finland,Petri Järvinen,54.0,False,False,Finland,1992,Europe,75.7,5041039,20647.16499
1990,1992-12-19,Tanzania,Namibia,Tanzania,Edibily Lunyamila,52.0,False,False,Tanzania,1992,Africa,50.44,26605473,825.682454
1991,1992-12-19,Tanzania,Namibia,Tanzania,Felicien Minde,74.0,False,False,Tanzania,1992,Africa,50.44,26605473,825.682454
1992,1992-12-20,Botswana,Niger,Niger,Soumaila Yattaga,32.0,False,False,Niger,1992,Africa,47.391,8392818,581.182725
1993,1992-12-20,Ethiopia,Benin,Ethiopia,Mengitsu Hussien,7.0,False,False,Ethiopia,1992,Africa,48.091,52088559,421.3534653
1994,1992-12-20,Ethiopia,Benin,Ethiopia,Milyon Beguashaw,38.0,False,False,Ethiopia,1992,Africa,48.091,52088559,421.3534653
1995,1992-12-20,Ethiopia,Benin,Ethiopia,Asnake Tenkir,50.0,False,False,Ethiopia,1992,Africa,48.091,52088559,421.3534653
1996,1992-12-20,Guinea,Kenya,Guinea,Fodé Camara,51.0,False,False,Guinea,1992,Africa,48.576,6990574,794.3484384
1997,1992-12-20,Guinea,Kenya,Guinea,Souleymane Oularé,53.0,False,False,Guinea,1992,Africa,48.576,6990574,794.3484384
1998,1992-12-20,Guinea,Kenya,Guinea,Titi Camara,65.0,False,False,Guinea,1992,Africa,48.576,6990574,794.3484384
1999,1992-12-20,Guinea,Kenya,Guinea,Titi Camara,89.0,False,False,Guinea,1992,Africa,48.576,6990574,794.3484384
2000,1997-01-11,Sierra Leone,Gabon,Sierra Leone,Abu Kanu,46.0,False,False,Sierra Leone,1997,Africa,39.897,4578212,574.6481576
2001,1997-04-05,Sierra Leone,Ghana,Sierra Leone,Lamin Conteh,87.0,False,False,Sierra Leone,1997,Africa,39.897,4578212,574.6481576
2002,1997-08-17,Ghana,Sierra Leone,Sierra Leone,Jamiru Amidu,14.0,False,False,Sierra Leone,1997,Africa,39.897,4578212,574.6481576
2003,1997-08-17,Ghana,Sierra Leone,Sierra Leone,Mohamed Kallon,47.0,False,False,Sierra Leone,1997,Africa,39.897,4578212,574.6481576
2004,1997-01-12,Bolivia,Ecuador,Bolivia,Jaime Moreno,7.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2005,1997-01-12,Bolivia,Ecuador,Bolivia,Marco Etcheverry,12.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2006,1997-02-12,Bolivia,Chile,Bolivia,Vladimir Soria,28.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2007,1997-04-02,Bolivia,Argentina,Bolivia,Marco Antonio Sandy,8.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2008,1997-04-02,Bolivia,Argentina,Bolivia,Fernando Ochoaizpur,48.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2009,1997-06-08,Venezuela,Bolivia,Bolivia,Ramiro Castillo,80.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2010,1997-06-12,Bolivia,Venezuela,Bolivia,Milton Coimbra,60.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2011,1997-06-15,Bolivia,Peru,Bolivia,Marco Etcheverry,45.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2012,1997-06-15,Bolivia,Peru,Bolivia,Julio César Baldivieso,50.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2013,1997-06-18,Bolivia,Uruguay,Bolivia,Julio César Baldivieso,29.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2014,1997-06-21,Bolivia,Colombia,Bolivia,Marco Etcheverry,3.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2015,1997-06-21,Bolivia,Colombia,Bolivia,Erwin Sánchez,24.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2016,1997-06-25,Bolivia,Mexico,Bolivia,Erwin Sánchez,27.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2017,1997-06-25,Bolivia,Mexico,Bolivia,Ramiro Castillo,39.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2018,1997-06-25,Bolivia,Mexico,Bolivia,Jaime Moreno,79.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2019,1997-06-29,Bolivia,Brazil,Bolivia,Erwin Sánchez,45.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2020,1997-07-06,Peru,Bolivia,Bolivia,Luis Cristaldo,56.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2021,1997-07-20,Bolivia,Uruguay,Bolivia,Marco Etcheverry,75.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2022,1997-09-10,Paraguay,Bolivia,Bolivia,Berthy Suárez,58.0,False,False,Bolivia,1997,Americas,62.05,7693188,3326.143191
2023,1997-01-12,Burkina Faso,Guinea,Guinea,Souleymane Oularé,17.0,False,False,Guinea,1997,Africa,51.455,8048834,869.4497668
2024,1997-01-12,Burkina Faso,Guinea,Guinea,Momo Soumah,44.0,False,False,Guinea,1997,Africa,51.455,8048834,869.4497668
2025,1997-04-05,Nigeria,Guinea,Guinea,Titi Camara,87.0,False,False,Guinea,1997,Africa,51.455,8048834,869.4497668
2026,1997-06-08,Guinea,Burkina Faso,Guinea,Fodé Camara,9.0,False,True,Guinea,1997,Africa,51.455,8048834,869.4497668
2027,1997-06-08,Guinea,Burkina Faso,Guinea,Mohamadi Balma,27.0,True,False,Guinea,1997,Africa,51.455,8048834,869.4497668
2028,1997-06-08,Guinea,Burkina Faso,Guinea,Souleymane Oularé,54.0,False,False,Guinea,1997,Africa,51.455,8048834,869.4497668
2029,1997-08-16,Guinea,Nigeria,Guinea,Fodé Camara,50.0,False,False,Guinea,1997,Africa,51.455,8048834,869.4497668
2030,1997-01-12,Ghana,Morocco,Morocco,Salaheddine Bassir,30.0,False,False,Morocco,1997,Africa,67.66,28529501,2982.101858
2031,1997-01-12,Ghana,Morocco,Morocco,Mustapha Hadji,70.0,False,False,Morocco,1997,Africa,67.66,28529501,2982.101858
2032,1997-04-06,Gabon,Morocco,Morocco,Ahmed Bahja,2.0,False,False,Morocco,1997,Africa,67.66,28529501,2982.101858
2033,1997-04-06,Gabon,Morocco,Morocco,Ahmed Bahja,5.0,False,False,Morocco,1997,Africa,67.66,28529501,2982.101858
2034,1997-04-06,Gabon,Morocco,Morocco,Salaheddine Bassir,44.0,False,False,Morocco,1997,Africa,67.66,28529501,2982.101858
2035,1997-04-06,Gabon,Morocco,Morocco,Salaheddine Bassir,45.0,False,False,Morocco,1997,Africa,67.66,28529501,2982.101858
2036,1997-04-26,Sierra Leone,Morocco,Morocco,Salaheddine Bassir,40.0,False,False,Morocco,1997,Africa,67.66,28529501,2982.101858
2037,1997-06-08,Morocco,Ghana,Morocco,Khalid Raghib,67.0,False,False,Morocco,1997,Africa,67.66,28529501,2982.101858
2038,1997-08-16,Morocco,Gabon,Morocco,Noureddine Naybet,24.0,False,False,Morocco,1997,Africa,67.66,28529501,2982.101858
2039,1997-08-16,Morocco,Gabon,Morocco,Ahmed Bahja,45.0,False,True,Morocco,1997,Africa,67.66,28529501,2982.101858
2040,1997-01-12,Ghana,Morocco,Ghana,Samuel Johnson,77.0,False,False,Ghana,1997,Africa,58.556,18418288,1005.245812
2041,1997-01-12,Ghana,Morocco,Ghana,Arthur Moses,89.0,False,False,Ghana,1997,Africa,58.556,18418288,1005.245812
2042,1997-04-05,Sierra Leone,Ghana,Ghana,Abu Kamara,23.0,True,False,Ghana,1997,Africa,58.556,18418288,1005.245812
2043,1997-04-27,Ghana,Gabon,Ghana,Felix Aboagye,42.0,False,False,Ghana,1997,Africa,58.556,18418288,1005.245812
2044,1997-04-27,Ghana,Gabon,Ghana,Mohammed Gargo,60.0,False,False,Ghana,1997,Africa,58.556,18418288,1005.245812
2045,1997-04-27,Ghana,Gabon,Ghana,Mohammed Gargo,64.0,False,True,Ghana,1997,Africa,58.556,18418288,1005.245812
2046,1997-01-12,Kenya,Nigeria,Kenya,Kennedy Simiyu,22.0,False,False,Kenya,1997,Africa,54.407,28263827,1360.485021
2047,1997-04-06,Kenya,Burkina Faso,Kenya,Mike Okoth Origi,55.0,False,False,Kenya,1997,Africa,54.407,28263827,1360.485021
2048,1997-04-06,Kenya,Burkina Faso,Kenya,Mike Okoth Origi,75.0,False,False,Kenya,1997,Africa,54.407,28263827,1360.485021
2049,1997-04-06,Kenya,Burkina Faso,Kenya,Mike Okoth Origi,85.0,False,False,Kenya,1997,Africa,54.407,28263827,1360.485021
2050,1997-04-06,Kenya,Burkina Faso,Kenya,Mike Okoth Origi,87.0,False,False,Kenya,1997,Africa,54.407,28263827,1360.485021
2051,1997-04-27,Kenya,Guinea,Kenya,Musa Otieno,3.0,False,False,Kenya,1997,Africa,54.407,28263827,1360.485021
2052,1997-08-16,Burkina Faso,Kenya,Kenya,Kennedy Simiyu,8.0,False,False,Kenya,1997,Africa,54.407,28263827,1360.485021
2053,1997-08-16,Burkina Faso,Kenya,Kenya,Francis Were,44.0,False,False,Kenya,1997,Africa,54.407,28263827,1360.485021
2054,1997-08-16,Burkina Faso,Kenya,Kenya,Maurice Sunguti,70.0,False,False,Kenya,1997,Africa,54.407,28263827,1360.485021
2055,1997-08-16,Burkina Faso,Kenya,Kenya,Maurice Sunguti,75.0,False,False,Kenya,1997,Africa,54.407,28263827,1360.485021
2056,1997-01-12,Kenya,Nigeria,Nigeria,Jonathan Akpoborie,48.0,False,False,Nigeria,1997,Africa,47.464,106207839,1624.941275
2057,1997-04-05,Nigeria,Guinea,Nigeria,Daniel Amokachi,66.0,False,False,Nigeria,1997,Africa,47.464,106207839,1624.941275
2058,1997-04-05,Nigeria,Guinea,Nigeria,Daniel Amokachi,67.0,False,False,Nigeria,1997,Africa,47.464,106207839,1624.941275
2059,1997-04-27,Burkina Faso,Nigeria,Nigeria,Mutiu Adepoju,42.0,False,False,Nigeria,1997,Africa,47.464,106207839,1624.941275
2060,1997-04-27,Burkina Faso,Nigeria,Nigeria,Emmanuel Amunike,58.0,False,False,Nigeria,1997,Africa,47.464,106207839,1624.941275
2061,1997-06-07,Nigeria,Kenya,Nigeria,Sunday Oliseh,13.0,False,False,Nigeria,1997,Africa,47.464,106207839,1624.941275
2062,1997-06-07,Nigeria,Kenya,Nigeria,Emmanuel Amunike,43.0,False,False,Nigeria,1997,Africa,47.464,106207839,1624.941275
2063,1997-06-07,Nigeria,Kenya,Nigeria,Wilson Oruma,83.0,False,False,Nigeria,1997,Africa,47.464,106207839,1624.941275
2064,1997-01-12,Peru,Chile,Peru,Flavio Maestri,15.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2065,1997-01-12,Peru,Chile,Peru,Roberto Palacios,34.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2066,1997-02-12,Paraguay,Peru,Peru,José Pereda,33.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2067,1997-04-02,Peru,Ecuador,Peru,Roberto Palacios,58.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2068,1997-04-30,Colombia,Peru,Peru,José Pereda,62.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2069,1997-06-12,Peru,Uruguay,Peru,Martín Hidalgo,75.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2070,1997-06-18,Peru,Venezuela,Peru,Paul Cominges,13.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2071,1997-06-18,Peru,Venezuela,Peru,Paul Cominges,59.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2072,1997-06-21,Peru,Argentina,Peru,Eddy Carazas,30.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2073,1997-06-21,Peru,Argentina,Peru,Martín Hidalgo,61.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2074,1997-07-06,Peru,Bolivia,Peru,Germán Carty,9.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2075,1997-07-06,Peru,Bolivia,Peru,Jorge Soto,53.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2076,1997-08-20,Venezuela,Peru,Peru,Manuel Marengo,14.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2077,1997-08-20,Venezuela,Peru,Peru,Julio César de Andrade Moura,54.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2078,1997-08-20,Venezuela,Peru,Peru,Flavio Maestri,81.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2079,1997-09-10,Peru,Uruguay,Peru,Roberto Palacios,57.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2080,1997-09-10,Peru,Uruguay,Peru,Germán Carty,60.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2081,1997-11-16,Peru,Paraguay,Peru,Jorge Soto,37.0,False,False,Peru,1997,Americas,68.386,24748122,5838.347657
2082,1997-01-12,Peru,Chile,Chile,Iván Zamorano,88.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2083,1997-02-12,Bolivia,Chile,Chile,Pedro González Vera,44.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2084,1997-04-29,Chile,Venezuela,Chile,Iván Zamorano,19.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2085,1997-04-29,Chile,Venezuela,Chile,Iván Zamorano,27.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2086,1997-04-29,Chile,Venezuela,Chile,Iván Zamorano,32.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2087,1997-04-29,Chile,Venezuela,Chile,Iván Zamorano,47.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2088,1997-04-29,Chile,Venezuela,Chile,Pedro Reyes,66.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2089,1997-04-29,Chile,Venezuela,Chile,Iván Zamorano,85.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2090,1997-06-08,Ecuador,Chile,Chile,Marcelo Salas,53.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2091,1997-06-17,Chile,Ecuador,Chile,Fernando Vergara,52.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2092,1997-07-05,Chile,Colombia,Chile,Marcelo Salas,16.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2093,1997-07-05,Chile,Colombia,Chile,Marcelo Salas,26.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2094,1997-07-05,Chile,Colombia,Chile,Marcelo Salas,41.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2095,1997-07-05,Chile,Colombia,Chile,Iván Zamorano,90.0,False,True,Chile,1997,Americas,75.816,14599929,10118.05318
2096,1997-07-20,Chile,Paraguay,Chile,Iván Zamorano,9.0,False,True,Chile,1997,Americas,75.816,14599929,10118.05318
2097,1997-07-20,Chile,Paraguay,Chile,Iván Zamorano,51.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2098,1997-09-10,Chile,Argentina,Chile,Marcelo Salas,34.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2099,1997-10-12,Peru,Chile,Chile,Marcelo Salas,13.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2100,1997-10-12,Peru,Chile,Chile,Pedro Reyes,58.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2101,1997-10-12,Peru,Chile,Chile,Marcelo Salas,82.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2102,1997-10-12,Peru,Chile,Chile,Marcelo Salas,88.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2103,1997-11-16,Chile,Bolivia,Chile,Rodrigo Barrera,23.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2104,1997-11-16,Chile,Bolivia,Chile,Marcelo Salas,40.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2105,1997-11-16,Chile,Bolivia,Chile,Juan Carreño López,84.0,False,False,Chile,1997,Americas,75.816,14599929,10118.05318
2106,1997-01-12,Tunisia,Egypt,Tunisia,Zoubeir Baya,10.0,False,False,Tunisia,1997,Africa,71.973,9231669,4876.798614
2107,1997-04-06,Namibia,Tunisia,Tunisia,Taoufik Herichi,15.0,False,False,Tunisia,1997,Africa,71.973,9231669,4876.798614
2108,1997-04-06,Namibia,Tunisia,Tunisia,Khaled Badra,68.0,False,False,Tunisia,1997,Africa,71.973,9231669,4876.798614
2109,1997-04-27,Tunisia,Liberia,Tunisia,Adel Sellimi,66.0,False,False,Tunisia,1997,Africa,71.973,9231669,4876.798614
2110,1997-04-27,Tunisia,Liberia,Tunisia,Khaled Badra,75.0,False,False,Tunisia,1997,Africa,71.973,9231669,4876.798614
2111,1997-08-17,Tunisia,Namibia,Tunisia,Zoubeir Baya,19.0,False,False,Tunisia,1997,Africa,71.973,9231669,4876.798614
2112,1997-08-17,Tunisia,Namibia,Tunisia,Skander Souayah,31.0,False,False,Tunisia,1997,Africa,71.973,9231669,4876.798614
2113,1997-08-17,Tunisia,Namibia,Tunisia,Zoubeir Baya,57.0,False,False,Tunisia,1997,Africa,71.973,9231669,4876.798614
2114,1997-08-17,Tunisia,Namibia,Tunisia,Jameleddine Limam,70.0,False,False,Tunisia,1997,Africa,71.973,9231669,4876.798614
2115,1997-01-12,Venezuela,Paraguay,Paraguay,Miguel Ángel Benítez,6.0,False,False,Paraguay,1997,Americas,69.4,5154123,4247.400261
2116,1997-01-12,Venezuela,Paraguay,Paraguay,Julio César Enciso,62.0,False,False,Paraguay,1997,Americas,69.4,5154123,4247.400261
2117,1997-02-12,Paraguay,Peru,Paraguay,Catalino Rivarola,12.0,False,False,Paraguay,1997,Americas,69.4,5154123,4247.400261
2118,1997-02-12,Paraguay,Peru,Paraguay,Arístides Rojas,40.0,False,False,Paraguay,1997,Americas,69.4,5154123,4247.400261
2119,1997-04-02,Paraguay,Colombia,Paraguay,Hugo Galeano,30.0,True,False,Paraguay,1997,Americas,69.4,5154123,4247.400261
2120,1997-04-02,Paraguay,Colombia,Paraguay,Derlis Soto,82.0,False,False,Paraguay,1997,Americas,69.4,5154123,4247.400261
2121,1997-04-30,Paraguay,Uruguay,Paraguay,Arístides Rojas,37.0,False,False,Paraguay,1997,Americas,69.4,5154123,4247.400261
2122,1997-04-30,Paraguay,Uruguay,Paraguay,José Cardozo,73.0,False,True,Paraguay,1997,Americas,69.4,5154123,4247.400261
2123,1997-04-30,Paraguay,Uruguay,Paraguay,Derlis Soto,83.0,False,False,Paraguay,1997,Americas,69.4,5154123,4247.400261
2124,1997-06-11,Chile,Paraguay,Paraguay,Roberto Acuña,28.0,False,False,Paraguay,1997,Americas,69.4,5154123,4247.400261
2125,1997-06-17,Argentina,Paraguay,Paraguay,José Luis Chilavert,73.0,False,True,Paraguay,1997,Americas,69.4,5154123,4247.400261
2126,1997-07-06,Paraguay,Argentina,Paraguay,Roberto Acuña,59.0,False,True,Paraguay,1997,Americas,69.4,5154123,4247.400261
2127,1997-07-20,Chile,Paraguay,Paraguay,Hugo Brizuela,61.0,False,False,Paraguay,1997,Americas,69.4,5154123,4247.400261
2128,1997-08-20,Ecuador,Paraguay,Paraguay,Richard Báez,5.0,False,False,Paraguay,1997,Americas,69.4,5154123,4247.400261
2129,1997-09-10,Paraguay,Bolivia,Paraguay,Miguel Ángel Benítez,26.0,False,False,Paraguay,1997,Americas,69.4,5154123,4247.400261
2130,1997-09-10,Paraguay,Bolivia,Paraguay,Carlos Gamarra,37.0,False,False,Paraguay,1997,Americas,69.4,5154123,4247.400261
2131,1997-10-12,Paraguay,Venezuela,Paraguay,Félix Ricardo Torres,68.0,False,False,Paraguay,1997,Americas,69.4,5154123,4247.400261
2132,1997-01-12,Zimbabwe,Togo,Zimbabwe,Kennedy Chihuri,16.0,False,False,Zimbabwe,1997,Africa,46.809,11404948,792.4499603
2133,1997-01-12,Zimbabwe,Togo,Zimbabwe,Vitalis Takawira,21.0,False,True,Zimbabwe,1997,Africa,46.809,11404948,792.4499603
2134,1997-01-12,Zimbabwe,Togo,Zimbabwe,Vitalis Takawira,49.0,False,False,Zimbabwe,1997,Africa,46.809,11404948,792.4499603
2135,1997-06-08,Togo,Zimbabwe,Zimbabwe,Vitalis Takawira,65.0,False,True,Zimbabwe,1997,Africa,46.809,11404948,792.4499603
2136,1997-08-17,Zimbabwe,Cameroon,Zimbabwe,Edelbert Dinha,82.0,False,False,Zimbabwe,1997,Africa,46.809,11404948,792.4499603
2137,1997-02-11,Ecuador,Uruguay,Ecuador,Álex Aguinaga,6.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2138,1997-02-11,Ecuador,Uruguay,Ecuador,Agustín Delgado,68.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2139,1997-02-11,Ecuador,Uruguay,Ecuador,Agustín Delgado,76.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2140,1997-02-11,Ecuador,Uruguay,Ecuador,Cléber Chalá,87.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2141,1997-04-02,Peru,Ecuador,Ecuador,Álex Aguinaga,78.0,False,True,Ecuador,1997,Americas,72.312,11911819,7429.455877
2142,1997-04-30,Argentina,Ecuador,Ecuador,Álex Aguinaga,73.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2143,1997-06-08,Ecuador,Chile,Ecuador,Ariel Graziani,43.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2144,1997-06-14,Paraguay,Ecuador,Ecuador,Wellington Sánchez,71.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2145,1997-06-14,Paraguay,Ecuador,Ecuador,Ariel Graziani,86.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2146,1997-06-17,Chile,Ecuador,Ecuador,Ariel Graziani,32.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2147,1997-06-17,Chile,Ecuador,Ecuador,José Gavica,55.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2148,1997-06-22,Ecuador,Mexico,Ecuador,Luis Capurro,6.0,False,True,Ecuador,1997,Americas,72.312,11911819,7429.455877
2149,1997-07-06,Venezuela,Ecuador,Ecuador,Iván Hurtado,55.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2150,1997-08-20,Ecuador,Paraguay,Ecuador,Álex Aguinaga,53.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2151,1997-08-20,Ecuador,Paraguay,Ecuador,Ariel Graziani,72.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2152,1997-10-12,Ecuador,Bolivia,Ecuador,Ariel Graziani,27.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2153,1997-11-16,Uruguay,Ecuador,Ecuador,Ariel Graziani,2.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2154,1997-11-16,Uruguay,Ecuador,Ecuador,Ariel Graziani,59.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2155,1997-11-16,Uruguay,Ecuador,Ecuador,Ariel Graziani,68.0,False,False,Ecuador,1997,Americas,72.312,11911819,7429.455877
2156,1997-02-12,Colombia,Argentina,Argentina,Claudio López,10.0,False,False,Argentina,1997,Americas,73.275,36203463,10967.28195
2157,1997-04-02,Bolivia,Argentina,Argentina,Néstor Gorosito,41.0,False,True,Argentina,1997,Americas,73.275,36203463,10967.28195
2158,1997-04-30,Argentina,Ecuador,Argentina,Ariel Ortega,18.0,False,False,Argentina,1997,Americas,73.275,36203463,10967.28195
2159,1997-04-30,Argentina,Ecuador,Argentina,Hernán Crespo,30.0,False,False,Argentina,1997,Americas,73.275,36203463,10967.28195
2160,1997-06-08,Argentina,Peru,Argentina,Hernán Crespo,44.0,False,False,Argentina,1997,Americas,73.275,36203463,10967.28195
2161,1997-06-08,Argentina,Peru,Argentina,Diego Simeone,46.0,False,False,Argentina,1997,Americas,73.275,36203463,10967.28195
2162,1997-06-14,Argentina,Chile,Argentina,Sergio Berti,83.0,False,False,Argentina,1997,Americas,73.275,36203463,10967.28195
2163,1997-06-14,Argentina,Chile,Argentina,Marcelo Gallardo,87.0,False,False,Argentina,1997,Americas,73.275,36203463,10967.28195
2164,1997-06-17,Argentina,Paraguay,Argentina,Marcelo Gallardo,90.0,False,True,Argentina,1997,Americas,73.275,36203463,10967.28195
2165,1997-06-21,Peru,Argentina,Argentina,Marcelo Gallardo,66.0,False,True,Argentina,1997,Americas,73.275,36203463,10967.28195
2166,1997-07-06,Paraguay,Argentina,Argentina,Marcelo Gallardo,30.0,False,False,Argentina,1997,Americas,73.275,36203463,10967.28195
